job_id,industry_name
3693056056,IT Services and IT Consulting
3693056056,"Technology, Information and Internet"
3693056058,IT Services and IT Consulting
3693056059,IT Services and IT Consulting
3693056062,Staffing and Recruiting
3693056073,Manufacturing
3693056074,Staffing and Recruiting
3693056075,IT Services and IT Consulting
3693056081,Advertising Services
3693056081,Retail
3693056081,Accounting
3693056082,Biotechnology Research
3693056084,Renewable Energy Semiconductor Manufacturing
3693056085,Manufacturing
3693056089,Higher Education
3693056091,IT Services and IT Consulting
3693056092,Staffing and Recruiting
3693056094,Truck Transportation
3693056094,Software Development
3693056096,Utilities
3693056101,IT Services and IT Consulting
3693056111,Restaurants
3693056112,Hospitality
3693056114,Financial Services
3693056116,Hospitality
3693056118,Security and Investigations
3693056132,IT Services and IT Consulting
3693056133,"Transportation, Logistics, Supply Chain and Storage"
3693056139,Non-profit Organizations
3693056145,Government Administration
3693056145,Truck Transportation
3693056146,Restaurants
3693056150,Environmental Services
3693056152,Environmental Services
3693056153,Environmental Services
3693056154,Environmental Services
3693056161,Insurance
3693056170,Environmental Services
3693056171,Environmental Services
3693056172,Environmental Services
3693056230,IT Services and IT Consulting
3693056233,Software Development
3693056234,Truck Transportation
3693056234,Construction
3693056234,Leasing Non-residential Real Estate
3693056235,Medical Equipment Manufacturing
3693056236,Hospitals and Health Care
3693056239,Restaurants
3693056239,Food and Beverage Services
3693056239,Hospitality
3693056242,Financial Services
3693056244,Staffing and Recruiting
3693056245,Media Production
3693056245,Packaging and Containers Manufacturing
3693056245,Pharmaceutical Manufacturing
3693056246,Retail Apparel and Fashion
3693056252,Facilities Services
3693056269,Hospitals and Health Care
3693056275,Software Development
3693056275,Motor Vehicle Manufacturing
3693056279,IT Services and IT Consulting
3693056280,Business Consulting and Services
3693056301,Staffing and Recruiting
3693056308,Non-profit Organizations
3693056317,Pharmaceutical Manufacturing
3693056317,Biotechnology Research
3693056317,Medical Equipment Manufacturing
3693056327,Software Development
3693056332,Retail
3693056333,Advertising Services
3693056334,Real Estate
3693056342,Software Development
3693056352,Retail
3693056751,Computer Games
3693057004,Truck Transportation
3693057004,Facilities Services
3693057004,Government Relations Services
3693057017,Financial Services
3693057020,IT Services and IT Consulting
3693057029,Business Consulting and Services
3693057032,Airlines and Aviation
3693057033,Hospitals and Health Care
3693057035,"Transportation, Logistics, Supply Chain and Storage"
3693057036,Manufacturing
3693057037,Manufacturing
3693057038,Truck Transportation
3693057039,IT Services and IT Consulting
3693057041,IT Services and IT Consulting
3693057043,Pharmaceutical Manufacturing
3693057045,Food and Beverage Manufacturing
3693057047,IT Services and IT Consulting
3693057058,Staffing and Recruiting
3693057059,Airlines and Aviation
3693057060,Security and Investigations
3693057061,Security and Investigations
3693057062,Security and Investigations
3693057063,Security and Investigations
3693057065,Security and Investigations
3693057069,Hospitals and Health Care
3693057072,Wellness and Fitness Services
3693057072,Manufacturing
133114754,Truck Transportation
3693057078,Insurance
3693057080,Restaurants
3693057083,Staffing and Recruiting
3693057085,Facilities Services
3693057087,Restaurants
3693057088,Human Resources Services
3693057089,Telecommunications
3693057090,Restaurants
3693057091,Environmental Services
3693057092,Environmental Services
3693057094,Insurance
3693057097,Restaurants
3693057098,IT Services and IT Consulting
3693057101,Environmental Services
3693057102,Hospitals and Health Care
3693057104,Medical Equipment Manufacturing
3693057106,Environmental Services
3693057108,Environmental Services
3693057114,Hospitals and Health Care
3693057122,Accounting
3693057129,IT Services and IT Consulting
3693057157,Government Relations Services
3693057157,"Technology, Information and Internet"
3693057176,IT Services and IT Consulting
3693057177,Medical Equipment Manufacturing
3693057178,"Technology, Information and Internet"
3693057179,Financial Services
3693057181,Financial Services
3693057188,Staffing and Recruiting
3693057198,Government Administration
3693057198,Security and Investigations
3693057198,Law Enforcement
3693057203,Software Development
3693057212,IT Services and IT Consulting
3693057222,Software Development
3693057226,Construction
3693057226,Leasing Non-residential Real Estate
3693057226,Real Estate
3693057251,IT Services and IT Consulting
3693057254,IT Services and IT Consulting
3693057254,Financial Services
3693057254,Banking
3693057264,Retail Apparel and Fashion
3693057265,Hospitals and Health Care
3693057267,Oil and Gas
3693057272,Staffing and Recruiting
3693057275,Entertainment Providers
3693057276,Renewable Energy Semiconductor Manufacturing
3693057278,Medical Practices
3693057282,IT Services and IT Consulting
3693058000,Truck Transportation
3693058001,Truck Transportation
3693058002,Truck Transportation
3693058008,Construction
3693058008,Utilities
3693058010,Restaurants
3693058022,Industrial Machinery Manufacturing
3693058030,Security and Investigations
3693058035,Civil Engineering
3693058041,Machinery Manufacturing
3693058041,"Appliances, Electrical, and Electronics Manufacturing"
3693058042,Hospitality
3693058043,IT Services and IT Consulting
3693058044,Restaurants
3693058048,IT Services and IT Consulting
3693058050,Wholesale
3693058054,Environmental Services
3693058058,IT Services and IT Consulting
3693058063,Environmental Services
3693058064,Environmental Services
3693058066,Retail
3693058066,Software Development
3693058066,Motor Vehicle Manufacturing
3693058067,Motor Vehicle Manufacturing
3693058067,IT Services and IT Consulting
3693058073,Leasing Non-residential Real Estate
3693058073,Real Estate
3693058074,Environmental Services
3693058079,Construction
3693058144,Individual and Family Services
3693058144,Mental Health Care
3693058144,Non-profit Organizations
3693058147,Medical Equipment Manufacturing
3693058149,Staffing and Recruiting
3693058155,Primary and Secondary Education
3693058157,Hospitals and Health Care
3693058159,IT Services and IT Consulting
3693058159,Utilities
3693058159,Software Development
3693058178,Staffing and Recruiting
3693058186,Retail
3693058209,Hospitals and Health Care
3693058211,IT Services and IT Consulting
3693058211,Telecommunications
3693058220,Airlines and Aviation
3693058225,Staffing and Recruiting
3693058239,Motor Vehicle Manufacturing
3693058239,"Appliances, Electrical, and Electronics Manufacturing"
3693058242,Staffing and Recruiting
3693058243,Law Practice
3693058250,Staffing and Recruiting
3693058251,Financial Services
3693058252,IT Services and IT Consulting
3693058261,Financial Services
3693058263,Retail
3693058744,Staffing and Recruiting
3693059000,Government Administration
3693059002,Utilities
3693059003,Banking
3693059003,Financial Services
3693059003,Investment Banking
3693059006,Government Administration
3693059006,Government Relations Services
3693059008,IT Services and IT Consulting
3693060369,Motor Vehicle Manufacturing
3693060422,IT Services and IT Consulting
3693060500,IT Services and IT Consulting
3693060577,Manufacturing
3693060810,Industrial Machinery Manufacturing
3693060831,Truck Transportation
3693060835,Financial Services
3693060836,Financial Services
3693060837,"Technology, Information and Internet"
3693060839,Financial Services
3693060851,Mental Health Care
3693060870,Hospitals and Health Care
3693060870,Non-profit Organizations
3693060870,Research Services
3693060881,Oil and Gas
3693060889,Hospitals and Health Care
3693060912,Non-profit Organization Management
3693060913,Non-profit Organization Management
3693060915,IT Services and IT Consulting
3693060930,Pharmaceutical Manufacturing
3693060931,Pharmaceutical Manufacturing
3693060963,Food and Beverage Manufacturing
3693060965,Telecommunications
3693060966,Chemical Manufacturing
3693060966,Mining
3693060966,Oil and Gas
3693060969,Food and Beverage Manufacturing
3693060980,Staffing and Recruiting
3693060986,"Appliances, Electrical, and Electronics Manufacturing"
3693060991,Construction
3693060992,Motor Vehicle Manufacturing
3693060993,Software Development
3693060993,Design Services
3693060993,IT Services and IT Consulting
3693060995,IT Services and IT Consulting
3693060996,IT Services and IT Consulting
3693061589,"Appliances, Electrical, and Electronics Manufacturing"
3693061745,Utilities
3693061768,Truck Transportation
3693061770,Financial Services
3693061771,Financial Services
3693061773,Financial Services
3693061777,Venture Capital and Private Equity Principals
3693061827,Hospitals and Health Care
3693061827,Non-profit Organizations
3693061827,Research Services
3693061845,Non-profit Organization Management
3693061859,Pharmaceutical Manufacturing
3693061862,Pharmaceutical Manufacturing
3693061873,Hospitals and Health Care
3693061901,Hospitals and Health Care
3693061904,IT Services and IT Consulting
3693061906,Hospitals and Health Care
3693061930,Financial Services
3693061932,Government Administration
3693061940,Motor Vehicle Manufacturing
3693061941,Motor Vehicle Manufacturing
3693061942,Motor Vehicle Manufacturing
3693061944,IT Services and IT Consulting
3693061945,IT Services and IT Consulting
3693061947,Insurance
3693061948,Insurance
3693061949,Plastics Manufacturing
3693061955,Wellness and Fitness Services
3693061955,Higher Education
3693061955,Hospitals and Health Care
3693061958,Wellness and Fitness Services
3693061958,Medical Practices
3693061958,Hospitals and Health Care
3693061960,Wellness and Fitness Services
3693061960,Higher Education
3693061960,Hospitals and Health Care
3693061962,Retail
3693061969,IT Services and IT Consulting
3693061971,Retail Apparel and Fashion
3693061998,Computer Games
3693061999,Staffing and Recruiting
3693062038,Staffing and Recruiting
3693062422,Financial Services
3693062422,Retail
3693062469,Retail Apparel and Fashion
3693062565,Staffing and Recruiting
3693062676,Government Administration
3693062772,Truck Transportation
3693062773,Truck Transportation
3693062774,Truck Transportation
3693062776,Truck Transportation
3693062778,Financial Services
3693062779,Financial Services
3693062853,Non-profit Organization Management
3693062864,Hospitals and Health Care
3693062864,Non-profit Organizations
3693062864,Research Services
3693062867,Wellness and Fitness Services
3693062867,Hospitals and Health Care
3693062867,Insurance
3693062870,Hospitals and Health Care
3693062883,Hospitals and Health Care
3693062888,Pharmaceutical Manufacturing
3693062898,Hospitals and Health Care
3693062904,Chemical Manufacturing
3693062904,Plastics Manufacturing
3693062906,Mining
3693062915,Software Development
3693062922,Wellness and Fitness Services
3693062922,Medical Practices
3693062922,Hospitals and Health Care
3693062923,Wellness and Fitness Services
3693062923,Medical Practices
3693062923,Hospitals and Health Care
3693062924,Civil Engineering
3693062931,Government Administration
