job_id,industry_name,inferred,type
3757750838,Manufacturing,0,Vision insurance
3757750838,Food and Beverage Manufacturing,0,Dental insurance
3757750838,"Transportation, Logistics, Supply Chain and Storage",0,Dental insurance
3757750838,Manufacturing,0,Dental insurance
3757750838,Food and Beverage Manufacturing,0,401(k)
3757750838,"Transportation, Logistics, Supply Chain and Storage",0,401(k)
3757750838,Manufacturing,0,401(k)
3757750838,Food and Beverage Manufacturing,0,Disability insurance
3757750838,"Transportation, Logistics, Supply Chain and Storage",0,Disability insurance
3757750838,Manufacturing,0,Disability insurance
3749354285,Financial Services,1,401(k)
3749354285,Insurance,1,401(k)
3749354285,Investment Management,1,401(k)
3749354285,Financial Services,1,Tuition assistance
3749354285,Insurance,1,Tuition assistance
3749354285,Investment Management,1,Tuition assistance
3749372937,Construction,1,401(k)
3749372937,Industrial Machinery Manufacturing,1,401(k)
3749372937,Civil Engineering,1,401(k)
3749372937,Construction,1,Student loan assistance
3749372937,Industrial Machinery Manufacturing,1,Student loan assistance
3749372937,Civil Engineering,1,Student loan assistance
3755596605,IT Services and IT Consulting,1,Paid maternity leave
3755596605,IT Services and IT Consulting,1,401(k)
3742240241,Food and Beverage Manufacturing,1,Medical insurance
3756133255,IT Services and IT Consulting,1,Paid maternity leave
3756133255,IT Services and IT Consulting,1,401(k)
3757491051,Financial Services,1,401(k)
3757758385,Financial Services,1,401(k)
3757456746,Staffing and Recruiting,1,401(k)
3757753794,Construction,1,401(k)
3757753794,Construction,1,Vision insurance
3757753794,Construction,1,Disability insurance
3749351529,Hospitals and Health Care,0,Medical insurance
3749351529,Hospitals and Health Care,0,Vision insurance
3749351529,Hospitals and Health Care,0,Dental insurance
3749351529,Hospitals and Health Care,0,401(k)
3749351529,Hospitals and Health Care,0,Disability insurance
3757488906,Real Estate,0,Vision insurance
3757488906,Hospitality,0,Vision insurance
3757488906,Leasing Non-residential Real Estate,0,Vision insurance
3757488906,Real Estate,0,Medical insurance
3757488906,Hospitality,0,Medical insurance
3757488906,Leasing Non-residential Real Estate,0,Medical insurance
3757488906,Real Estate,0,Dental insurance
3757488906,Hospitality,0,Dental insurance
3757488906,Leasing Non-residential Real Estate,0,Dental insurance
3757488906,Real Estate,0,401(k)
3757488906,Hospitality,0,401(k)
3757488906,Leasing Non-residential Real Estate,0,401(k)
3757488906,Real Estate,0,Commuter benefits
3757488906,Hospitality,0,Commuter benefits
3757488906,Leasing Non-residential Real Estate,0,Commuter benefits
3756106579,Utilities,1,401(k)
3757708200,Textile Manufacturing,1,401(k)
3755130470,Individual and Family Services,1,Dental insurance
3755596039,Restaurants,1,Vision insurance
3755596039,Retail,1,Vision insurance
3755596039,Food and Beverage Services,1,Vision insurance
3755596039,Restaurants,1,401(k)
3755596039,Retail,1,401(k)
3755596039,Food and Beverage Services,1,401(k)
3757719859,Hospitals and Health Care,1,401(k)
3757719859,Hospitals and Health Care,1,Commuter benefits
3757719859,Hospitals and Health Care,1,Vision insurance
3755592288,Staffing and Recruiting,1,401(k)
3755576762,Staffing and Recruiting,0,Medical insurance
3755576762,Staffing and Recruiting,0,Vision insurance
3755576762,Staffing and Recruiting,0,Dental insurance
3755576762,Staffing and Recruiting,0,401(k)
3755576762,Staffing and Recruiting,0,Paid maternity leave
3755576762,Staffing and Recruiting,0,Paid paternity leave
3756110947,Staffing and Recruiting,1,401(k)
3755591634,Manufacturing,0,Medical insurance
3755591634,Manufacturing,0,Vision insurance
3755591634,Manufacturing,0,Dental insurance
3756132377,Retail,1,401(k)
3755590993,Automation Machinery Manufacturing,0,Medical insurance
3755590993,Automation Machinery Manufacturing,0,Vision insurance
3755590993,Automation Machinery Manufacturing,0,Dental insurance
3749901504,Financial Services,1,401(k)
3749901504,Financial Services,1,Tuition assistance
3755598209,Hospitals and Health Care,0,Medical insurance
3755598209,Hospitals and Health Care,0,Vision insurance
3755598209,Hospitals and Health Care,0,Dental insurance
3755598209,Hospitals and Health Care,0,401(k)
3755598209,Hospitals and Health Care,0,Disability insurance
3757756054,Wholesale,1,401(k)
3749373720,Internet Marketplace Platforms,1,Medical insurance
3757490996,Telecommunications,1,401(k)
3757490996,Telecommunications,1,Tuition assistance
3757455918,Staffing and Recruiting,1,401(k)
3757360743,Oil and Gas,1,401(k)
3757730953,Manufacturing,1,401(k)
3757730953,Manufacturing,1,Tuition assistance
3755587325,Restaurants,1,401(k)
3757498435,Research,1,Medical insurance
3757498435,Research,1,Vision insurance
3757498435,Research,1,Disability insurance
3757498435,Research,1,Tuition assistance
3757763764,Furniture and Home Furnishings Manufacturing,1,Vision insurance
3757763764,Furniture and Home Furnishings Manufacturing,1,401(k)
3757763764,Furniture and Home Furnishings Manufacturing,1,Disability insurance
3749374711,Internet Marketplace Platforms,1,Medical insurance
3749374711,Internet Marketplace Platforms,1,Vision insurance
3749374711,Internet Marketplace Platforms,1,Dental insurance
3749374711,Internet Marketplace Platforms,1,401(k)
3757773506,Textile Manufacturing,1,401(k)
3757773506,Textile Manufacturing,1,Medical insurance
3755593154,Hospitals and Health Care,1,Tuition assistance
3756102814,Computer and Network Security,1,Vision insurance
3756102814,Computer and Network Security,1,Commuter benefits
3756102814,Computer and Network Security,1,401(k)
3757485778,Staffing and Recruiting,1,Vision insurance
3757483845,Staffing and Recruiting,1,Vision insurance
3749906297,Banking,1,401(k)
3749906297,Capital Markets,1,401(k)
3749906297,Financial Services,1,401(k)
3757495432,Medical Equipment Manufacturing,1,401(k)
3757736748,Non-profit Organizations,1,Medical insurance
3757736748,Non-profit Organizations,1,401(k)
3755594604,Automotive,1,401(k)
3749368407,Government Administration,1,Disability insurance
3757735893,Financial Services,1,401(k)
3756131804,Law Practice,0,Medical insurance
3756131804,Law Practice,0,Vision insurance
3756131804,Law Practice,0,Dental insurance
3756131804,Law Practice,0,401(k)
3757461757,Staffing and Recruiting,0,Medical insurance
3757461757,Staffing and Recruiting,0,Vision insurance
3757461757,Staffing and Recruiting,0,Dental insurance
3757461757,Staffing and Recruiting,0,401(k)
3757461757,Staffing and Recruiting,0,Paid maternity leave
3757461757,Staffing and Recruiting,0,Paid paternity leave
3757461757,Staffing and Recruiting,0,Student loan assistance
3757461757,Staffing and Recruiting,0,Tuition assistance
3757461757,Staffing and Recruiting,0,Disability insurance
3754908845,IT Services and IT Consulting,0,Medical insurance
3754908845,IT Services and IT Consulting,0,Vision insurance
3754908845,IT Services and IT Consulting,0,Dental insurance
3754908845,IT Services and IT Consulting,0,401(k)
3754908845,IT Services and IT Consulting,0,Paid maternity leave
3754908845,IT Services and IT Consulting,0,Paid paternity leave
3755587672,Wellness and Fitness Services,1,Paid paternity leave
3757756562,Telecommunications,1,401(k)
3757756562,Telecommunications,1,Vision insurance
3756120398,Primary and Secondary Education,0,Medical insurance
3756120398,Primary and Secondary Education,0,Vision insurance
3756120398,Primary and Secondary Education,0,Dental insurance
3756120398,Primary and Secondary Education,0,Pension plan
3756120398,Primary and Secondary Education,0,Paid maternity leave
3756120398,Primary and Secondary Education,0,Paid paternity leave
3756120398,Primary and Secondary Education,0,Disability insurance
3755578912,Wholesale Building Materials,1,401(k)
3749364097,Non-profit Organizations,1,Disability insurance
3755595040,Staffing and Recruiting,1,401(k)
3749367702,Motor Vehicle Manufacturing,1,Medical insurance
3749367702,IT Services and IT Consulting,1,Medical insurance
3756130736,Software Development,1,401(k)
3757723419,Banking,1,Tuition assistance
3757723419,Financial Services,1,Tuition assistance
3757723419,Non-profit Organizations,1,Tuition assistance
3755313384,Advertising Services,0,Medical insurance
3755313384,Advertising Services,0,Vision insurance
3755313384,Advertising Services,0,Dental insurance
3755313384,Advertising Services,0,401(k)
3755313384,Advertising Services,0,Paid maternity leave
3755313384,Advertising Services,0,Paid paternity leave
3757460099,Staffing and Recruiting,0,Medical insurance
3757460099,Staffing and Recruiting,0,Vision insurance
3757460099,Staffing and Recruiting,0,Dental insurance
3757460099,Staffing and Recruiting,0,401(k)
3757751943,IT Services and IT Consulting,0,Medical insurance
3757751943,IT Services and IT Consulting,0,Vision insurance
3757751943,IT Services and IT Consulting,0,Dental insurance
3757751943,IT Services and IT Consulting,0,401(k)
3757751943,IT Services and IT Consulting,0,Disability insurance
3757493886,Manufacturing,1,401(k)
3756127921,Truck Transportation,1,Medical insurance
3757744075,Telecommunications,1,401(k)
3757751398,Accounting,0,Medical insurance
3757751398,Accounting,0,Vision insurance
3757751398,Accounting,0,Dental insurance
3757493966,Software Development,1,Dental insurance
3757493966,Software Development,1,Disability insurance
3757702702,IT Services and IT Consulting,1,Commuter benefits
3755594811,Advertising Services,1,Vision insurance
3755594811,Printing Services,1,Vision insurance
3755594811,Packaging and Containers Manufacturing,1,Vision insurance
3755594811,Advertising Services,1,401(k)
3755594811,Printing Services,1,401(k)
3755594811,Packaging and Containers Manufacturing,1,401(k)
3757481234,Business Consulting and Services,0,Medical insurance
3757481234,Business Consulting and Services,0,Dental insurance
3757481234,Business Consulting and Services,0,401(k)
3757481234,Business Consulting and Services,0,Vision insurance
3749359660,Financial Services,1,401(k)
3749359660,Banking,1,401(k)
3749359660,Hospitality,1,401(k)
3749359660,Financial Services,1,Commuter benefits
3749359660,Banking,1,Commuter benefits
3749359660,Hospitality,1,Commuter benefits
3755581494,Software Development,1,401(k)
3755581494,Software Development,1,Medical insurance
3757492590,Hospitals and Health Care,1,401(k)
3757490547,Financial Services,0,Medical insurance
3757490547,Financial Services,0,Vision insurance
3757490547,Financial Services,0,Dental insurance
3757490547,Financial Services,0,401(k)
3757490547,Financial Services,0,Pension plan
3757490547,Financial Services,0,Disability insurance
3757488482,Staffing and Recruiting,1,401(k)
3749357034,Education Management,1,Disability insurance
3749357034,Education Management,1,401(k)
3757767569,Financial Services,1,401(k)
3757767569,Investment Management,1,401(k)
3757767569,Banking,1,401(k)
3757767569,Financial Services,1,Commuter benefits
3757767569,Investment Management,1,Commuter benefits
3757767569,Banking,1,Commuter benefits
3757493439,Hospitals and Health Care,1,Medical insurance
3757493439,Non-profit Organizations,1,Medical insurance
3757493439,Wellness and Fitness Services,1,Medical insurance
3757493439,Hospitals and Health Care,1,Dental insurance
3757493439,Non-profit Organizations,1,Dental insurance
3757493439,Wellness and Fitness Services,1,Dental insurance
3757493439,Hospitals and Health Care,1,Vision insurance
3757493439,Non-profit Organizations,1,Vision insurance
3757493439,Wellness and Fitness Services,1,Vision insurance
3755131276,Biotechnology Research,0,Medical insurance
3755131276,Biotechnology Research,0,Dental insurance
3755131276,Biotechnology Research,0,401(k)
3755131276,Biotechnology Research,0,Commuter benefits
3755131276,Biotechnology Research,1,Disability insurance
3756132276,Retail,1,Disability insurance
3756132276,Manufacturing,1,Disability insurance
3756132276,Retail,1,401(k)
3756132276,Manufacturing,1,401(k)
3757721041,Staffing and Recruiting,1,Medical insurance
3757721041,Staffing and Recruiting,1,401(k)
3757915353,Food and Beverage Services,1,Vision insurance
3757915353,Food and Beverage Manufacturing,1,Vision insurance
3757915353,Food and Beverage Services,1,Disability insurance
3757915353,Food and Beverage Manufacturing,1,Disability insurance
3755134077,Real Estate,0,Dental insurance
3755134077,Real Estate,0,401(k)
3755134077,Real Estate,0,Medical insurance
3755134077,Real Estate,0,Pension plan
3755134077,Real Estate,0,Commuter benefits
3755561511,Airlines and Aviation,1,Disability insurance
3757455922,Staffing and Recruiting,1,401(k)
3756109642,Higher Education,1,Pension plan
3756109642,Higher Education,1,Disability insurance
3756103284,Food and Beverage Manufacturing,1,Dental insurance
3756153164,Staffing and Recruiting,1,Medical insurance
3756153164,Staffing and Recruiting,1,401(k)
3755589915,Financial Services,0,Medical insurance
3755589915,Financial Services,0,Vision insurance
3755589915,Financial Services,0,Dental insurance
3755589915,Financial Services,0,401(k)
3755589915,Financial Services,0,Disability insurance
3757485366,Staffing and Recruiting,0,Medical insurance
3757485366,Staffing and Recruiting,0,Vision insurance
3757485366,Staffing and Recruiting,0,Dental insurance
3757485366,Staffing and Recruiting,0,401(k)
3757485366,Staffing and Recruiting,0,Paid maternity leave
3757485366,Staffing and Recruiting,0,Paid paternity leave
3757407474,Pharmaceutical Manufacturing,0,Medical insurance
3757407474,Biotechnology Research,0,Medical insurance
3757407474,Pharmaceutical Manufacturing,0,Vision insurance
3757407474,Biotechnology Research,0,Vision insurance
3757407474,Pharmaceutical Manufacturing,0,401(k)
3757407474,Biotechnology Research,0,401(k)
3757407474,Pharmaceutical Manufacturing,0,Child care support
3757407474,Biotechnology Research,0,Child care support
3757407474,Pharmaceutical Manufacturing,0,Paid maternity leave
3757407474,Biotechnology Research,0,Paid maternity leave
3757407474,Pharmaceutical Manufacturing,0,Disability insurance
3757407474,Biotechnology Research,0,Disability insurance
3757479687,Hospitals and Health Care,1,401(k)
3749343740,Restaurants,0,Medical insurance
3749343740,Restaurants,0,Vision insurance
3749343740,Restaurants,0,Dental insurance
3755596008,Staffing and Recruiting,1,401(k)
3756149267,Wellness and Fitness Services,1,Disability insurance
3756149267,Hospitals and Health Care,1,Disability insurance
3756149267,Wellness and Fitness Services,1,401(k)
3756149267,Hospitals and Health Care,1,401(k)
3756149267,Wellness and Fitness Services,1,Tuition assistance
3756149267,Hospitals and Health Care,1,Tuition assistance
3756149267,Wellness and Fitness Services,1,Pension plan
3756149267,Hospitals and Health Care,1,Pension plan
3757743158,Telecommunications,1,401(k)
3757739096,Software Development,1,401(k)
3757739096,IT Services and IT Consulting,1,401(k)
3757739096,Human Resources Services,1,401(k)
3757739096,Software Development,1,Disability insurance
3757739096,IT Services and IT Consulting,1,Disability insurance
3757739096,Human Resources Services,1,Disability insurance
3757739096,Software Development,1,Medical insurance
3757739096,IT Services and IT Consulting,1,Medical insurance
3757739096,Human Resources Services,1,Medical insurance
3756135284,Telecommunications,1,401(k)
3756133291,Motor Vehicle Manufacturing,1,Disability insurance
3756133291,Renewable Energy Semiconductor Manufacturing,1,Disability insurance
3756133291,Utilities,1,Disability insurance
3756133291,Motor Vehicle Manufacturing,1,Commuter benefits
3756133291,Renewable Energy Semiconductor Manufacturing,1,Commuter benefits
3756133291,Utilities,1,Commuter benefits
3756133291,Motor Vehicle Manufacturing,1,401(k)
3756133291,Renewable Energy Semiconductor Manufacturing,1,401(k)
3756133291,Utilities,1,401(k)
3756109767,Public Safety,1,Vision insurance
3756109767,Public Safety,1,Pension plan
3756112274,Defense and Space Manufacturing,1,401(k)
3757498305,E-Learning Providers,0,Vision insurance
3757498305,E-Learning Providers,0,Medical insurance
3757498305,E-Learning Providers,0,Dental insurance
3757498305,E-Learning Providers,0,Commuter benefits
3757734378,Retail,1,Disability insurance
3757734378,Retail,1,401(k)
3749374968,Truck Transportation,1,Vision insurance
3749374968,Truck Transportation,1,401(k)
3757733839,Renewable Energy Semiconductor Manufacturing,1,401(k)
3757479632,Hospitals and Health Care,1,401(k)
3757495146,IT Services and IT Consulting,0,Medical insurance
3757495146,IT Services and IT Consulting,0,Vision insurance
3757495146,IT Services and IT Consulting,0,Dental insurance
3757495146,IT Services and IT Consulting,0,401(k)
3757495146,IT Services and IT Consulting,0,Disability insurance
3757495146,IT Services and IT Consulting,0,Tuition assistance
3755595345,Staffing and Recruiting,0,Medical insurance
3755595345,Staffing and Recruiting,0,Vision insurance
3755595345,Staffing and Recruiting,0,Dental insurance
3755597167,Public Relations and Communications Services,0,Medical insurance
3755597167,Public Relations and Communications Services,0,Vision insurance
3755597167,Public Relations and Communications Services,0,Dental insurance
3755597167,Public Relations and Communications Services,0,401(k)
3757758001,Hospitals and Health Care,1,401(k)
3749900700,Beverage Manufacturing,1,401(k)
3749900700,Food and Beverage Services,1,401(k)
3749900700,Freight and Package Transportation,1,401(k)
3749900700,Beverage Manufacturing,1,Disability insurance
3749900700,Food and Beverage Services,1,Disability insurance
3749900700,Freight and Package Transportation,1,Disability insurance
3755585509,Machinery Manufacturing,1,Medical insurance
3755585509,Machinery Manufacturing,1,401(k)
3755131511,Spectator Sports,0,Medical insurance
3755131511,Entertainment Providers,0,Medical insurance
3755131511,Hospitality,0,Medical insurance
3755131511,Spectator Sports,0,Vision insurance
3755131511,Entertainment Providers,0,Vision insurance
3755131511,Hospitality,0,Vision insurance
3755131511,Spectator Sports,0,Dental insurance
3755131511,Entertainment Providers,0,Dental insurance
3755131511,Hospitality,0,Dental insurance
3755131511,Spectator Sports,0,401(k)
3755131511,Entertainment Providers,0,401(k)
3755131511,Hospitality,0,401(k)
3755131511,Spectator Sports,0,Pension plan
3755131511,Entertainment Providers,0,Pension plan
3755131511,Hospitality,0,Pension plan
3755131511,Spectator Sports,0,Child care support
3755131511,Entertainment Providers,0,Child care support
3755131511,Hospitality,0,Child care support
3755131511,Spectator Sports,0,Paid maternity leave
3755131511,Entertainment Providers,0,Paid maternity leave
3755131511,Hospitality,0,Paid maternity leave
3755131511,Spectator Sports,0,Paid paternity leave
3755131511,Entertainment Providers,0,Paid paternity leave
3755131511,Hospitality,0,Paid paternity leave
3755131511,Spectator Sports,0,Commuter benefits
3755131511,Entertainment Providers,0,Commuter benefits
3755131511,Hospitality,0,Commuter benefits
3755131511,Spectator Sports,0,Disability insurance
3755131511,Entertainment Providers,0,Disability insurance
3755131511,Hospitality,0,Disability insurance
3757457390,Staffing and Recruiting,1,401(k)
3756112850,Manufacturing,0,Medical insurance
3756112850,Manufacturing,0,401(k)
3757496743,Veterinary Services,1,401(k)
3757917588,Motor Vehicle Manufacturing,1,401(k)
3757917588,Motor Vehicle Manufacturing,1,Dental insurance
3757468151,Software Development,1,401(k)
3757448812,Hospitals and Health Care,0,Medical insurance
3757448812,Hospitals and Health Care,0,Vision insurance
3757448812,Hospitals and Health Care,0,Dental insurance
3757448812,Hospitals and Health Care,0,401(k)
3757448812,Hospitals and Health Care,0,Pension plan
3757448812,Hospitals and Health Care,0,Paid maternity leave
3757448812,Hospitals and Health Care,0,Paid paternity leave
3757448812,Hospitals and Health Care,0,Commuter benefits
3755585448,Financial Services,1,401(k)
3749903774,"Health, Wellness & Fitness",1,401(k)
3757751260,Computers and Electronics Manufacturing,0,Medical insurance
3757751260,Consumer Services,0,Medical insurance
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Medical insurance
3757751260,Computers and Electronics Manufacturing,0,Vision insurance
3757751260,Consumer Services,0,Vision insurance
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Vision insurance
3757751260,Computers and Electronics Manufacturing,0,Dental insurance
3757751260,Consumer Services,0,Dental insurance
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Dental insurance
3757751260,Computers and Electronics Manufacturing,0,401(k)
3757751260,Consumer Services,0,401(k)
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,401(k)
3757751260,Computers and Electronics Manufacturing,0,Pension plan
3757751260,Consumer Services,0,Pension plan
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Pension plan
3757751260,Computers and Electronics Manufacturing,0,Child care support
3757751260,Consumer Services,0,Child care support
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Child care support
3757751260,Computers and Electronics Manufacturing,0,Paid maternity leave
3757751260,Consumer Services,0,Paid maternity leave
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Paid maternity leave
3757751260,Computers and Electronics Manufacturing,0,Paid paternity leave
3757751260,Consumer Services,0,Paid paternity leave
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Paid paternity leave
3757751260,Computers and Electronics Manufacturing,0,Commuter benefits
3757751260,Consumer Services,0,Commuter benefits
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Commuter benefits
3757751260,Computers and Electronics Manufacturing,0,Student loan assistance
3757751260,Consumer Services,0,Student loan assistance
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Student loan assistance
3757751260,Computers and Electronics Manufacturing,0,Tuition assistance
3757751260,Consumer Services,0,Tuition assistance
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Tuition assistance
3757751260,Computers and Electronics Manufacturing,0,Disability insurance
3757751260,Consumer Services,0,Disability insurance
3757751260,"Appliances, Electrical, and Electronics Manufacturing",0,Disability insurance
3757773438,Machinery Manufacturing,1,401(k)
3757773438,Machinery Manufacturing,1,Tuition assistance
3756105608,Hospitality,1,401(k)
3757901371,Retail,1,401(k)
3757495752,Retail Office Equipment,1,Disability insurance
3757495752,Facilities Services,1,Disability insurance
3756109177,Retail Art Supplies,1,Dental insurance
3756109177,Retail,1,Dental insurance
3756109177,Retail Groceries,1,Dental insurance
3756109177,Retail Art Supplies,1,401(k)
3756109177,Retail,1,401(k)
3756109177,Retail Groceries,1,401(k)
3756109177,Retail Art Supplies,1,Disability insurance
3756109177,Retail,1,Disability insurance
3756109177,Retail Groceries,1,Disability insurance
3749398840,Defense and Space Manufacturing,1,401(k)
3757456829,Staffing and Recruiting,1,401(k)
3757485634,Staffing and Recruiting,1,Vision insurance
3756146951,Retail,1,401(k)
3757488561,Staffing and Recruiting,0,Medical insurance
3757488561,Construction,0,Medical insurance
3757488561,Real Estate,0,Medical insurance
3757488561,Staffing and Recruiting,0,Vision insurance
3757488561,Construction,0,Vision insurance
3757488561,Real Estate,0,Vision insurance
3757488561,Staffing and Recruiting,0,Dental insurance
3757488561,Construction,0,Dental insurance
3757488561,Real Estate,0,Dental insurance
3757488561,Staffing and Recruiting,0,401(k)
3757488561,Construction,0,401(k)
3757488561,Real Estate,0,401(k)
3757488561,Staffing and Recruiting,0,Pension plan
3757488561,Construction,0,Pension plan
3757488561,Real Estate,0,Pension plan
3757461378,Wholesale,1,401(k)
3756117004,Broadcast Media Production and Distribution,1,401(k)
3756117004,Online Audio and Video Media,1,401(k)
3756117004,Software Development,1,401(k)
3756117004,Broadcast Media Production and Distribution,1,Commuter benefits
3756117004,Online Audio and Video Media,1,Commuter benefits
3756117004,Software Development,1,Commuter benefits
3757910684,Staffing and Recruiting,1,401(k)
3757490093,Construction,1,401(k)
3757490093,Machinery Manufacturing,1,401(k)
3757742456,Chemical Manufacturing,1,Paid paternity leave
3757742456,Plastics Manufacturing,1,Paid paternity leave
3756150688,Travel Arrangements,1,401(k)
3756150688,Hospitality,1,401(k)
3756150688,Travel Arrangements,1,Disability insurance
3756150688,Hospitality,1,Disability insurance
3755118545,Construction,0,Medical insurance
3755118545,Construction,0,Vision insurance
3755118545,Construction,0,Dental insurance
3755118545,Construction,0,401(k)
3757749897,Banking,1,Medical insurance
3757752561,Civil Engineering,1,401(k)
3757752561,Civil Engineering,1,Dental insurance
3757752561,Civil Engineering,1,Disability insurance
3757752561,Civil Engineering,1,Medical insurance
3757752561,Civil Engineering,1,Vision insurance
3757912231,Staffing and Recruiting,1,401(k)
3757434946,Staffing and Recruiting,1,401(k)
3757739565,Non-profit Organizations,1,Vision insurance
3749360104,Software Development,1,401(k)
3755589009,Software Development,1,Commuter benefits
3755589009,IT Services and IT Consulting,1,Commuter benefits
3755589009,Advertising Services,1,Commuter benefits
3755589009,Software Development,1,401(k)
3755589009,IT Services and IT Consulting,1,401(k)
3755589009,Advertising Services,1,401(k)
3755589009,Software Development,1,Disability insurance
3755589009,IT Services and IT Consulting,1,Disability insurance
3755589009,Advertising Services,1,Disability insurance
3755589009,Software Development,1,Paid maternity leave
3755589009,IT Services and IT Consulting,1,Paid maternity leave
3755589009,Advertising Services,1,Paid maternity leave
3755589009,Software Development,1,Paid paternity leave
3755589009,IT Services and IT Consulting,1,Paid paternity leave
3755589009,Advertising Services,1,Paid paternity leave
3757725739,Machinery Manufacturing,1,401(k)
3749353137,Wellness and Fitness Services,0,Medical insurance
3749353137,Wellness and Fitness Services,0,Vision insurance
3749353137,Wellness and Fitness Services,0,Dental insurance
3749353137,Wellness and Fitness Services,0,401(k)
3757734931,Hospitals and Health Care,0,Medical insurance
3757734931,Hospitals and Health Care,0,Vision insurance
3757734931,Hospitals and Health Care,0,Dental insurance
3757496076,Venture Capital and Private Equity Principals,0,Medical insurance
3757496076,Real Estate,0,Medical insurance
3757496076,Investment Management,0,Medical insurance
3757496076,Venture Capital and Private Equity Principals,0,Vision insurance
3757496076,Real Estate,0,Vision insurance
3757496076,Investment Management,0,Vision insurance
3757496076,Venture Capital and Private Equity Principals,0,Dental insurance
3757496076,Real Estate,0,Dental insurance
3757496076,Investment Management,0,Dental insurance
3757496076,Venture Capital and Private Equity Principals,0,401(k)
3757496076,Real Estate,0,401(k)
3757496076,Investment Management,0,401(k)
3749371298,Industrial Machinery Manufacturing,1,401(k)
3757912138,Construction,1,401(k)
3757912138,Oil and Gas,1,401(k)
3757912138,Utilities,1,401(k)
3756148056,Hospitals and Health Care,1,Disability insurance
3756148056,Hospitals and Health Care,1,401(k)
3757725939,Mental Health Care,1,401(k)
3757752228,Public Safety,1,Vision insurance
3757752228,Public Safety,1,401(k)
3757763763,Furniture and Home Furnishings Manufacturing,1,401(k)
3757491201,Insurance,1,Medical insurance
3757718752,Staffing and Recruiting,1,Medical insurance
3757718752,Staffing and Recruiting,1,401(k)
3749351417,Business Consulting and Services,0,Medical insurance
3749351417,Business Consulting and Services,0,Vision insurance
3749351417,Business Consulting and Services,0,Dental insurance
3749351417,Business Consulting and Services,0,401(k)
3756138113,Food and Beverage Services,1,401(k)
3754944632,Law Practice,0,401(k)
3754944632,Law Practice,1,Medical insurance
3757455350,Civil Engineering,0,Medical insurance
3757455350,Civil Engineering,0,Dental insurance
3757455350,Civil Engineering,0,Paid paternity leave
3757455350,Civil Engineering,0,Pension plan
3757455350,Civil Engineering,0,Disability insurance
3757455350,Civil Engineering,0,Vision insurance
3757455350,Civil Engineering,0,Paid maternity leave
3757734127,Staffing and Recruiting,1,401(k)
3757798382,Hospitals and Health Care,1,401(k)
3757798382,Pharmaceutical Manufacturing,1,401(k)
3757798382,Wellness and Fitness Services,1,401(k)
3756132146,Banking,0,Vision insurance
3756132146,Investment Management,0,Vision insurance
3756132146,Banking,0,401(k)
3756132146,Investment Management,0,401(k)
3756132146,Banking,0,Dental insurance
3756132146,Investment Management,0,Dental insurance
3756132146,Banking,0,Medical insurance
3756132146,Investment Management,0,Medical insurance
3756132146,Banking,0,Disability insurance
3756132146,Investment Management,0,Disability insurance
3757745603,Medical Equipment Manufacturing,0,Medical insurance
3757745603,Pharmaceutical Manufacturing,0,Medical insurance
3757745603,Biotechnology Research,0,Medical insurance
3757745603,Medical Equipment Manufacturing,0,Vision insurance
3757745603,Pharmaceutical Manufacturing,0,Vision insurance
3757745603,Biotechnology Research,0,Vision insurance
3757745603,Medical Equipment Manufacturing,0,Dental insurance
3757745603,Pharmaceutical Manufacturing,0,Dental insurance
3757745603,Biotechnology Research,0,Dental insurance
3757745603,Medical Equipment Manufacturing,0,401(k)
3757745603,Pharmaceutical Manufacturing,0,401(k)
3757745603,Biotechnology Research,0,401(k)
3757910829,Staffing and Recruiting,1,Medical insurance
3757910829,Staffing and Recruiting,1,401(k)
3756164504,Wellness and Fitness Services,1,Vision insurance
3757910099,Advertising Services,1,401(k)
3757910099,Public Relations and Communications Services,1,401(k)
3757910099,Pharmaceutical Manufacturing,1,401(k)
3756134586,Business Consulting and Services,1,Vision insurance
3756134586,Business Consulting and Services,1,401(k)
3755594443,Semiconductor Manufacturing,1,401(k)
3755594443,Semiconductor Manufacturing,1,Vision insurance
3755333964,Hospitals and Health Care,1,401(k)
3756151376,Hospitals and Health Care,1,401(k)
3756111700,Staffing and Recruiting,1,401(k)
3756147704,Motor Vehicle Manufacturing,1,Disability insurance
3757720433,International Trade and Development,1,Medical insurance
3757739387,Telecommunications,1,401(k)
3756141963,Hospitals and Health Care,1,Disability insurance
3756141963,Hospitals and Health Care,1,401(k)
3756131490,Retail,1,401(k)
3757748908,Restaurants,1,Paid maternity leave
3749347506,Staffing and Recruiting,0,Medical insurance
3749347506,Insurance,0,Medical insurance
3749347506,Executive Offices,0,Medical insurance
